participant_id,phase,timestamp,ACC_x_mean,ACC_x_sd,ACC_x_max,ACC_x_min,ACC_y_mean,ACC_y_sd,ACC_y_max,ACC_y_min,ACC_z_mean,ACC_z_sd,ACC_z_max,ACC_z_min,BVP_mean,BVP_sd,BVP_max,BVP_min,EDA_mean,EDA_sd,EDA_max,EDA_min,TEMP_mean,TEMP_sd,TEMP_max,TEMP_min,HR_mean,HR_sd,HR_max,HR_min,IBI_mean,IBI_sd,IBI_max,IBI_min,reported_stress,weight
S01,Stroop,2013-02-20 18:10:16.968750,-21.570833333333333,0.6238092584779525,-18.0,-25.0,-21.836458333333333,0.5965874087864662,-15.0,-27.0,54.844791666666666,0.684914126075172,67.0,50.0,0.09336458333333339,28.621801496936964,56.24,-117.46,0.6119047333333334,0.004124125913468221,0.626907,0.603843,33.924,0.013866106431261396,33.95,33.89,52.60766666666668,0.19697161240126493,52.95,52.4,1.1796875,0.09704992695704835,1.359375,1.015625,4.5,0.3333333333333333
S01,First Rest,2013-02-20 18:11:06.968750,-24.625,9.640406362179231,56.0,-55.0,-16.857291666666665,10.371385645458107,10.0,-68.0,52.922916666666666,9.010380749133443,75.0,3.0,0.38526041666666655,47.81510786684228,189.95,-403.03,0.6177133916666667,0.011799447430656963,0.647408,0.592311,33.86866666666667,0.021959983979012637,33.91,33.83,56.29066666666667,2.601704922881749,60.18,53.02,0.890625,0.06810779599282303,0.9375,0.8125,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:11:36.968750,-25.658333333333335,0.5648122348344641,-24.0,-27.0,-14.029166666666667,0.1683612151995089,-14.0,-15.0,55.40625,0.4913882995114632,56.0,55.0,-0.5482604166666669,40.27931010335432,59.22,-101.25,0.621771,0.004465022623146499,0.630751,0.611531,33.84933333333334,0.014879534946496822,33.87,33.83,60.263333333333335,0.6278443324161862,61.0,59.08,1.2481617647058822,0.10907916925536779,1.421875,1.046875,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:12:06.968750,-24.875,0.35813210231862413,-24.0,-26.0,-13.998958333333333,0.05592112661425435,-13.0,-15.0,55.965625,0.18228541314562713,56.0,55.0,0.18372916666666683,39.30409683061332,58.88,-105.81,0.6278466833333333,0.0038340877586325955,0.63972,0.6205,33.858333333333334,0.019067916356372012,33.89,33.83,66.96666666666665,3.9864013097402586,74.2,59.8,1.166015625,0.17565678463863368,1.375,0.875,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:12:36.968750,-24.35,0.5349125039306089,-23.0,-26.0,-14.072916666666666,0.2601351885110955,-14.0,-15.0,55.990625,0.1404433060371203,57.0,55.0,0.0644687500000001,42.3498428669912,61.37,-105.16,0.6320108750000001,0.00383843605792755,0.643564,0.625626,33.87,0.016803361008335613,33.89,33.83,79.368,1.6404381248249837,80.62,74.83,1.2019230769230769,0.12043445159675141,1.34375,0.953125,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:13:06.968750,-23.609375,0.48814477693957653,-23.0,-24.0,-14.007291666666667,0.10685063265602047,-13.0,-15.0,56.014583333333334,0.1199401716225907,57.0,56.0,-0.42150000000000015,42.42904303174762,60.86,-103.26,0.6325127416666666,0.0037807538719501622,0.644845,0.624344,33.87533333333333,0.008881416093211324,33.89,33.87,69.87999999999998,6.677727777909344,80.07,58.42,1.2560096153846154,0.10492015145380673,1.40625,1.078125,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:13:36.968750,-23.702083333333334,0.45758106495408624,-23.0,-24.0,-14.2375,0.4257729277761929,-14.0,-15.0,56.003125,0.055843377356474606,57.0,56.0,0.016151041666666425,42.10147502893933,61.67,-107.66,0.6359722750000001,0.0035400047143359743,0.653815,0.62947,33.86300000000001,0.01622323264059473,33.89,33.84,52.16799999999999,1.9083815132200381,57.58,51.03,1.1262019230769231,0.17228425925074212,1.359375,0.859375,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:14:06.968750,-23.858333333333334,0.3518657752744995,-23.0,-25.0,-14.689583333333333,0.46290535693822293,-14.0,-15.0,56.00416666666667,0.07898821425353696,57.0,55.0,0.613734375,39.00708463813889,58.72,-100.03,0.6393677583333334,0.00383480247866173,0.647408,0.632032,33.867,0.016833340266796976,33.89,33.84,49.864999999999995,0.4162123960440025,50.95,49.37,1.1895833333333334,0.10089351558992896,1.40625,1.0,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:14:36.968750,-23.888541666666665,0.3246462072607228,-22.0,-25.0,-14.783333333333333,0.41218830715600663,-14.0,-15.0,55.998958333333334,0.08542940870735889,57.0,55.0,-0.1414791666666667,45.261600374630255,74.08,-118.11,0.6455182333333334,0.004085734386191773,0.655096,0.637157,33.86333333333334,0.017457431218877828,33.89,33.83,50.454333333333324,0.16880274824804295,50.7,50.15,1.18203125,0.11361325553773018,1.328125,0.9375,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:15:06.968750,-23.877083333333335,0.3285126740171827,-23.0,-24.0,-14.367708333333333,0.48243274540686554,-14.0,-15.0,56.00208333333333,0.04561974278232997,57.0,56.0,-0.17206249999999992,38.09942998943428,54.69,-101.33,0.6519034166666666,0.003578032003519158,0.662784,0.643564,33.84266666666667,0.012946777499402061,33.87,33.83,51.02766666666666,0.36843268540964275,51.55,50.4,1.2154605263157894,0.1463512888366619,1.421875,0.921875,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:15:36.968750,-22.154166666666665,1.8057905161594983,-10.0,-29.0,-15.098958333333334,1.7820794166566918,-9.0,-20.0,56.44166666666667,1.0963648976856581,66.0,50.0,0.26800000000000007,40.12886301866031,94.95,-144.05,0.6539321583333334,0.003930897173440841,0.664065,0.643564,33.82899999999999,0.015845896534269256,33.87,33.81,51.39700000000001,0.7748243404931788,52.48,50.48,1.009375,0.13513592694024784,1.234375,0.890625,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:16:06.968750,-20.497916666666665,0.5044079250800441,-20.0,-22.0,-14.04375,0.237651219626116,-13.0,-15.0,57.065625,0.2477545141265259,58.0,57.0,0.33536458333333324,52.012204270657925,81.54,-140.11,0.6574024333333334,0.0038263514660491628,0.666628,0.64869,33.791333333333334,0.017913580282662322,33.83,33.77,51.79033333333334,0.48366762121946044,52.48,51.2,1.2854166666666667,0.14722444498921008,1.453125,0.96875,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:16:36.968750,-21.379166666666666,2.930189368003388,5.0,-39.0,-14.933333333333334,4.919978353646244,1.0,-49.0,56.479166666666664,2.3109620739713628,80.0,36.0,-1.4485364583333336,62.19368816545965,226.93,-240.82,0.6646312666666667,0.007249820302303114,0.724288,0.655096,33.752,0.0174702628495873,33.79,33.71,50.971000000000004,0.6354979041719149,52.68,50.03,1.0078125,0.24764515945198687,1.375,0.65625,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:17:06.968750,-39.078125,10.070405988473349,-8.0,-72.0,-18.859375,17.215617701118774,19.0,-46.0,42.01979166666667,5.146916016616088,74.0,22.0,1.2199010416666667,61.625964848027664,332.63,-395.08,0.6627199166666666,0.0036689323077308935,0.674316,0.656377,33.71699999999999,0.02277400847863317,33.75,33.66,57.09033333333333,2.131409576221613,59.63,53.03,0.859375,0.0637887953849786,0.921875,0.796875,4.0,0.07142857142857142
S01,First Rest,2013-02-20 18:17:36.968750,-31.663541666666667,0.5851160133205593,-25.0,-34.0,-36.62083333333333,0.6376960397697254,-29.0,-41.0,41.85520833333333,0.4863881892368772,46.0,36.0,-0.25370312499999986,30.819307470484834,54.58,-77.18,0.6661154083333334,0.004008808898094623,0.67816,0.656377,33.75566666666666,0.027887328327262963,33.81,33.68,61.61833333333334,1.0556713285975838,62.83,59.7,0.935,0.12150719071657172,1.21875,0.78125,4.0,0.07142857142857142
S01,TMCT,2013-02-20 18:18:11.968750,-32.07395833333333,0.26183948296971654,-32.0,-33.0,-36.603125,0.48950468144803766,-36.0,-37.0,41.35625,0.47913993593360604,42.0,41.0,0.004437500000000228,36.21502749211384,59.91,-95.0,0.6710486083333334,0.004221528309211753,0.683285,0.662784,33.792,0.011994396450780275,33.81,33.77,58.789,1.214289489997028,60.85,57.08,1.2096354166666667,0.08813779907568488,1.328125,1.015625,4.0,0.25
S01,TMCT,2013-02-20 18:18:41.968750,-33.01354166666667,0.51345195251609,-31.0,-34.0,-37.378125,0.6488464336600853,-33.0,-39.0,39.95729166666667,0.6516594349176057,44.0,39.0,0.19151562499999983,39.0392253074428,59.83,-92.96,0.6719241666666667,0.0037363471698531373,0.682004,0.665347,33.802666666666674,0.014185643904920369,33.83,33.77,55.35266666666666,0.5711267347327004,56.87,54.83,0.9661458333333334,0.15918884766532637,1.28125,0.78125,4.0,0.25
S01,TMCT,2013-02-20 18:19:11.968750,-33.052083333333336,0.24034176511747918,-32.0,-34.0,-37.969791666666666,0.21930775138097425,-37.0,-39.0,39.246875,0.4338284416544435,40.0,38.0,0.17958333333333332,37.785862503607966,57.3,-90.47,0.6743052833333334,0.0036563192176789737,0.685848,0.667909,33.794666666666664,0.013405964640979443,33.81,33.77,58.331999999999994,2.260700837320601,62.37,55.35,0.89625,0.08860445077938615,1.03125,0.734375,4.0,0.25
S01,TMCT,2013-02-20 18:19:41.968750,-33.059375,0.40540614813128906,-28.0,-36.0,-38.040625,0.33777722943643873,-34.0,-40.0,39.15208333333333,0.4004635392001504,42.0,37.0,0.20538020833333348,39.576043950599825,67.79,-100.13,0.6771669666666665,0.0037969084304380566,0.685848,0.669191,33.784,0.012859943672523591,33.81,33.75,62.98533333333333,0.8837644144396654,63.98,61.02,1.0989583333333333,0.054873196629441345,1.15625,1.046875,4.0,0.25
S01,Second Rest,2013-02-20 18:20:18.968750,-44.572916666666664,14.257021607002601,6.0,-75.0,-20.277083333333334,19.145137331839305,18.0,-47.0,30.773958333333333,15.332530621660768,63.0,-9.0,0.28690625000000014,63.92258522735588,449.87,-303.18,0.6772310333333333,0.003948344633313733,0.685848,0.666628,33.743,0.03441223155612426,33.79,33.66,59.597,1.8656794084655635,64.43,57.9,1.234375,0.08838834764831845,1.328125,1.09375,5.5,0.1
S01,Second Rest,2013-02-20 18:20:48.968750,-63.661458333333336,0.4734603589584207,-63.0,-64.0,9.589583333333334,0.492165771191971,10.0,9.0,9.667708333333334,0.4756850702532862,10.0,8.0,-0.24820833333333325,29.426138274946524,42.09,-89.52,0.6810322583333334,0.0036883049407640477,0.689692,0.673035,33.15666666666666,0.2835113956873583,33.65,32.75,75.18900000000002,5.9479317471677104,84.55,65.13,1.3041666666666667,0.1070978948316957,1.4375,1.078125,5.5,0.1
S01,Second Rest,2013-02-20 18:21:18.968750,-63.00729166666667,0.7081743467939707,-60.0,-66.0,10.503125,0.6041140023551004,12.0,9.0,11.753125,1.6282473368593404,16.0,8.0,0.23775000000000013,50.118743207281646,234.01,-188.37,0.6863284916666667,0.004251537920447793,0.69738,0.67816,32.559999999999995,0.10586180939826983,32.75,32.39,83.94000000000001,2.589005933584921,86.08,77.58,1.26875,0.09968211192335363,1.421875,1.15625,5.5,0.1
S01,Second Rest,2013-02-20 18:21:48.968750,-62.65,0.4772182166235603,-62.0,-63.0,11.06875,0.2729793523304414,12.0,10.0,13.095833333333333,0.34354365864400455,14.0,12.0,-0.17614062499999986,30.313858458535126,60.56,-92.2,0.6937922416666666,0.004471476168557808,0.703787,0.684567,32.34766666666666,0.030313026107940656,32.41,32.29,66.08266666666667,6.197500571466962,76.85,56.68,1.0890625,0.14639957035930432,1.3125,0.90625,5.5,0.1
S01,Second Rest,2013-02-20 18:22:18.968750,-62.734375,0.4512358478741174,-61.0,-64.0,10.940625,0.24081808995685855,12.0,10.0,13.016666666666667,0.13598339672516785,14.0,12.0,-0.24214583333333334,28.721481350438925,60.88,-87.01,0.7024732750000001,0.0041775446629730316,0.711475,0.693536,32.38466666666667,0.06522016151304046,32.5,32.29,54.501333333333335,1.0995037543124286,56.17,52.5,1.2684659090909092,0.1255492195678289,1.421875,1.09375,5.5,0.1
S01,Second Rest,2013-02-20 18:22:48.968750,-62.76875,0.4267667076190582,-61.0,-64.0,10.798958333333333,0.5288338424131653,13.0,10.0,13.051041666666666,0.27113279212003993,15.0,12.0,0.1553072916666667,25.291103532341914,42.43,-70.45,0.70961675,0.003999981973173647,0.723007,0.702505,32.684999999999995,0.10848846896864085,32.83,32.5,52.086333333333336,0.503158872101758,52.47,50.68,1.2684659090909092,0.11478300685824497,1.4375,1.03125,5.5,0.1
S01,Second Rest,2013-02-20 18:23:18.968750,-62.85729166666667,0.36455145970211184,-62.0,-64.0,10.219791666666667,0.4218040087864235,11.0,9.0,12.959375,0.20781304514147048,14.0,12.0,0.13628124999999988,28.236217844270517,77.26,-71.22,0.7179026666666666,0.0040416542505801395,0.725569,0.710193,32.86366666666667,0.024526896001143456,32.91,32.83,50.53,0.1122189977155196,50.73,50.35,1.12890625,0.17000859039960037,1.390625,0.859375,5.5,0.1
S01,Second Rest,2013-02-20 18:23:48.968750,-30.010416666666668,9.755397203168535,6.0,-72.0,-35.75,12.733082378643196,16.0,-46.0,39.86770833333333,7.776612551232418,61.0,9.0,0.1289270833333333,46.717582262341715,342.26,-255.48,0.7344105416666667,0.03493678323734229,1.103562,0.7166,33.016666666666666,0.0386610640198687,33.07,32.91,52.234000000000016,1.6753313619740409,56.28,50.78,0.8231907894736842,0.11351928195567039,1.046875,0.671875,5.5,0.1
S01,Second Rest,2013-02-20 18:24:18.968750,-29.836458333333333,0.4226683674414155,-29.0,-31.0,-41.24375,0.4821771315975711,-39.0,-43.0,38.641666666666666,0.5031012615649582,40.0,38.0,-0.09433854166666666,32.5864306084903,73.49,-101.85,0.7324885250000002,0.0038650959959868154,0.740945,0.725569,33.09133333333333,0.025368985674908185,33.13,33.03,61.101000000000006,2.861796337243808,66.18,56.57,0.8717447916666666,0.09157105134549852,1.0625,0.703125,5.5,0.1
S01,Second Rest,2013-02-20 18:24:48.968750,-30.586458333333333,2.3292186677115616,-13.0,-50.0,-40.146875,1.4420652786845227,-28.0,-43.0,39.0875,1.8056365230546643,61.0,31.0,-0.262234375,33.64538955656471,269.53,-208.8,0.7733745166666667,0.07989210765723787,1.581499,0.729413,33.14899999999999,0.015415805487338905,33.18,33.11,68.57833333333333,1.045555728600439,69.7,66.52,0.80078125,0.07752649032622741,0.921875,0.65625,5.5,0.1
S01,Real Opinion,2013-02-20 18:25:16.968750,-33.677455357142854,0.9651957848191992,-18.0,-44.0,-39.7109375,0.5473479100507022,-31.0,-42.0,37.28794642857143,0.7908059826245819,42.0,35.0,0.4683426339285717,33.89550290749655,178.19,-99.29,0.7618814107142856,0.0036345662109123615,0.770416,0.75504,33.18535714285714,0.01749793148282511,33.21,33.15,71.06607142857142,1.4421237921017849,72.92,69.37,0.696546052631579,0.048668186522470354,0.859375,0.640625,6.0,1.0
S01,Opposite Opinion,2013-02-20 18:26:31.968750,-32.54375,1.3314838798162902,-22.0,-38.0,-38.790625,0.6826584428033998,-30.0,-41.0,39.02395833333333,1.2926555018400139,54.0,32.0,-0.25403645833333327,27.822089107807788,49.1,-78.36,0.779630925,0.00448293564186657,0.797324,0.770416,33.309999999999995,0.018697054097711184,33.33,33.27,61.91966666666667,1.1972856753948697,64.68,60.52,0.83828125,0.09474187469500318,1.03125,0.703125,7.0,1.0
S01,Subtract,2013-02-20 18:27:45.968750,-33.78854166666667,0.5902173989579417,-29.0,-36.0,-39.41354166666667,0.5411376791857598,-37.0,-42.0,37.34791666666667,0.5792698231226446,41.0,36.0,-0.18778124999999993,40.75163586935135,69.21,-117.22,0.8013708416666667,0.00348829398719581,0.808856,0.794761,33.40199999999999,0.014295794762766255,33.43,33.37,66.08600000000001,1.5530828074821226,67.95,63.15,1.084375,0.13343908566583232,1.265625,0.90625,7.0,1.0
S02,Baseline,2013-02-20 18:50:11.968750,35.338541666666664,1.475900940216498,39.0,30.0,-12.163541666666667,1.1666748907302444,-6.0,-16.0,49.08958333333333,1.2632182584333338,53.0,44.0,0.49490104166666676,25.936517352004046,78.11,-158.29,2.3710891000000003,0.07412712208085456,2.49698,2.240714,33.51033333333333,0.02176780960533231,33.55,33.47,149.8563333333333,16.559041593816566,161.28,91.5,,,,,2.0,0.16666666666666666
S02,Baseline,2013-02-20 18:50:41.968750,34.18020833333333,2.181499603400936,46.0,29.0,-7.844791666666667,3.3790549669377494,0.0,-21.0,50.43333333333333,1.967868410927163,59.0,42.0,0.14097395833333332,24.136196264730643,84.01,-91.18,2.15831335,0.047362138874852765,2.240714,2.057483,33.55766666666667,0.023718706347782895,33.61,33.5,162.61433333333335,1.9488558682987063,168.25,160.26,,,,,2.0,0.16666666666666666
S02,Baseline,2013-02-20 18:51:11.968750,31.532291666666666,1.0617037080290748,37.0,25.0,-8.872916666666667,1.1123047840266875,-2.0,-12.0,52.159375,0.8274586550760524,58.0,48.0,-0.14114062500000013,29.023449303712393,66.33,-111.41,1.9773753333333337,0.04096384471872793,2.056202,1.897004,33.630333333333326,0.017677471459426886,33.66,33.59,172.09499999999997,2.6381272746479425,176.95,169.68,,,,,2.0,0.16666666666666666
S02,Baseline,2013-02-20 18:51:41.968750,39.053125,11.545272478631265,60.0,16.0,-3.7510416666666666,4.691693784954014,5.0,-19.0,45.00416666666667,10.061333460556769,63.0,22.0,0.09447395833333333,33.8990418290844,91.28,-172.36,1.8286453666666664,0.03665245385274293,1.891879,1.761183,33.672333333333334,0.012881707004515075,33.71,33.65,184.48166666666663,3.7146764683304303,188.28,177.3,,,,,2.0,0.16666666666666666
S02,Baseline,2013-02-20 18:52:11.968750,44.125,13.412871038262132,69.0,-11.0,25.308333333333334,11.083658241478949,63.0,-8.0,5.7,32.62181949866606,55.0,-35.0,-0.48310937499999956,43.1086767328775,182.21,-111.97,1.6610434500000002,0.07703043032168326,1.768871,1.360127,33.675333333333334,0.01734151929089717,33.73,33.65,190.02733333333336,0.758423652572633,190.8,188.45,,,,,2.0,0.16666666666666666
S02,Baseline,2013-02-20 18:52:41.968750,47.59791666666667,7.699572448168919,77.0,26.0,29.605208333333334,5.533043591471449,40.0,16.0,-14.176041666666666,24.91665458404099,52.0,-38.0,0.4100156249999998,38.62877751991961,96.05,-116.43,1.4698334916666664,0.028373839140654947,1.530344,1.426557,33.66866666666666,0.01791358028266425,33.71,33.65,170.24666666666664,13.818033028677027,188.2,146.33,,,,,2.0,0.16666666666666666
S02,Stroop,2013-02-20 18:55:03.968750,32.467708333333334,0.6135411143452445,34.0,31.0,17.947916666666668,0.7415817672738484,19.0,16.0,49.03958333333333,0.5350059040276653,50.0,48.0,0.22331249999999989,25.38380733245595,47.07,-54.45,1.305203733333333,0.004812695463643017,1.316362,1.293298,33.72333333333333,0.020139569034523713,33.77,33.68,90.69800000000001,2.2281156411516934,93.88,86.7,,,,,4.0,0.3333333333333333
S02,Stroop,2013-02-20 18:55:33.968750,33.47083333333333,0.5604103715115697,37.0,29.0,18.569791666666667,0.556808234627915,21.0,16.0,48.24166666666667,0.48752244763519803,49.0,47.0,-0.2765312499999999,32.50812901181709,55.32,-87.25,1.3003346333333332,0.007579550175044841,1.320206,1.286891,33.69266666666667,0.016989039142353644,33.71,33.66,94.73566666666665,0.4151084887969228,95.22,93.85,,,,,4.0,0.3333333333333333
S02,Stroop,2013-02-20 18:56:03.968750,34.092708333333334,0.7768475628496607,41.0,31.0,19.002083333333335,1.303718845969526,20.0,7.0,47.58645833333333,0.7383604687323014,58.0,40.0,-0.15255729166666676,29.050769140809134,48.12,-68.26,1.314696275,0.004529714376812756,1.326613,1.303549,33.67366666666667,0.014078610830376852,33.71,33.65,92.20933333333336,0.8270718324861228,93.72,90.93,,,,,4.0,0.3333333333333333
S02,First Rest,2013-02-20 18:56:42.968750,36.411458333333336,5.974090212482169,73.0,13.0,4.2,9.892413962961651,30.0,-26.0,48.05625,4.459405883545739,63.0,25.0,0.0011406249999999396,50.69208890591965,299.36,-203.73,1.3025983749999999,0.019412843044661943,1.338145,1.26639,33.65799999999999,0.010815488427063813,33.68,33.63,89.80199999999998,0.37917696714567606,90.28,89.28,,,,,2.0,0.125
S02,First Rest,2013-02-20 18:57:12.968750,35.81875,5.632512362717253,49.0,15.0,-10.086458333333333,1.1416030468206761,-4.0,-17.0,48.7,3.267624865674414,60.0,45.0,-1.6755416666666667,54.063959166808544,219.22,-284.36,1.2906713083333334,0.015211642384377236,1.32405,1.252295,33.642,0.012807560792177722,33.66,33.61,87.15066666666668,1.3991424302871684,89.57,85.4,,,,,2.0,0.125
S02,First Rest,2013-02-20 18:57:42.968750,28.914583333333333,1.1384803334209925,33.0,19.0,-9.372916666666667,0.49449085192918224,-9.0,-11.0,53.516666666666666,0.678688956764994,60.0,51.0,1.690458333333333,41.678203307626895,166.75,-162.55,1.2138556333333332,0.02503675352505811,1.271515,1.169009,33.62133333333334,0.01694942220741685,33.65,33.57,86.52533333333335,0.5950006278370101,88.02,85.52,,,,,2.0,0.125
S02,First Rest,2013-02-20 18:58:12.968750,30.472916666666666,1.0579141307117823,33.0,26.0,-9.26875,0.6701302536298697,-7.0,-13.0,52.661458333333336,0.775655367779736,57.0,49.0,0.10737500000000007,36.453703148674634,112.44,-138.31,1.1454858416666667,0.01636677624299194,1.177978,1.113912,33.60666666666667,0.017263812316120963,33.65,33.57,89.14566666666666,0.3004443070008077,89.45,88.25,,,,,2.0,0.125
S02,First Rest,2013-02-20 18:58:42.968750,30.878125,0.5371890545161646,33.0,29.0,-9.645833333333334,0.9576993490132812,-6.0,-13.0,52.39895833333333,0.958034439795648,55.0,49.0,-0.272640625,38.07161567794771,68.76,-97.02,1.1024223999999998,0.009614396371408596,1.1216,1.08316,33.66866666666667,0.029303779356830845,33.73,33.63,88.69266666666667,0.9778298749618036,89.8,86.9,,,,,2.0,0.125
S02,First Rest,2013-02-20 18:59:12.968750,31.469791666666666,0.5659102298524481,32.0,28.0,-9.732291666666667,0.5148462806852977,-9.0,-12.0,52.03125,0.355300251942269,54.0,51.0,1.0545729166666666,38.66977863529687,85.7,-98.77,1.067153875,0.009525012964602194,1.087004,1.04472,33.783,0.03899148797434955,33.84,33.71,87.71133333333336,0.7211137618096498,88.6,86.6,,,,,2.0,0.125
S02,First Rest,2013-02-20 18:59:42.968750,34.18333333333333,6.536313366314574,53.0,9.0,-9.332291666666666,4.7711986717939405,1.0,-46.0,49.62708333333333,4.967936382572356,68.0,27.0,-0.2598958333333333,84.24750042690238,332.09,-287.41,1.06683355,0.04384292938402119,1.403493,1.04472,33.91566666666667,0.0477164829497945,33.99,33.81,88.00333333333333,0.2750214202733943,88.67,87.72,,,,,2.0,0.125
